doid_code	doid_name	resource	resource_id
DOID:13250	diarrhea	ICD9	009.2
DOID:13250	diarrhea	MESH	D003967
DOID:13250	diarrhea	SNOMEDCT_US_2016_03_01	111939009
DOID:13250	diarrhea	SNOMEDCT_US_2016_03_01	154268000
DOID:13250	diarrhea	SNOMEDCT_US_2016_03_01	154279005
DOID:13250	diarrhea	SNOMEDCT_US_2016_03_01	186165000
DOID:13250	diarrhea	SNOMEDCT_US_2016_03_01	186167008
DOID:13250	diarrhea	SNOMEDCT_US_2016_03_01	19213003
DOID:13250	diarrhea	SNOMEDCT_US_2016_03_01	236076004
DOID:13250	diarrhea	SNOMEDCT_US_2016_03_01	266173000
DOID:13250	diarrhea	SNOMEDCT_US_2016_03_01	266180003
DOID:13250	diarrhea	UMLS	C0013369
DOID:4193	intracranial thrombosis	ICD9	434.0
DOID:4193	intracranial thrombosis	MESH	D020767
DOID:4193	intracranial thrombosis	SNOMEDCT_US_2016_03_01	155401002
DOID:4193	intracranial thrombosis	UMLS	C0079102
DOID:4193	intracranial thrombosis	UMLS	C0752143
DOID:3572	intracranial sinus thrombosis	MESH	D012851
DOID:3572	intracranial sinus thrombosis	UMLS	C0037198
DOID:3575	cavernous sinus thrombosis	MESH	D020226
DOID:3575	cavernous sinus thrombosis	SNOMEDCT_US_2016_03_01	89980009
DOID:3575	cavernous sinus thrombosis	UMLS	C0238454
DOID:0060674	catecholaminergic polymorphic ventricular tachycardia	ICD10	I47.2
DOID:0060674	catecholaminergic polymorphic ventricular tachycardia	OMIM	PS604772
DOID:0060674	catecholaminergic polymorphic ventricular tachycardia	ORDO	3286
DOID:0060676	catecholaminergic polymorphic ventricular tachycardia 2	ICD10	I47.2
DOID:0060676	catecholaminergic polymorphic ventricular tachycardia 2	OMIM	611938
DOID:2741	bilirubin metabolic disorder	MESH	D006932
DOID:2741	bilirubin metabolic disorder	MESH	D006933
DOID:2741	bilirubin metabolic disorder	NCI	C84761
DOID:2741	bilirubin metabolic disorder	SNOMEDCT_US_2016_03_01	143932000
DOID:2741	bilirubin metabolic disorder	SNOMEDCT_US_2016_03_01	14783006
DOID:2741	bilirubin metabolic disorder	SNOMEDCT_US_2016_03_01	154770008
DOID:2741	bilirubin metabolic disorder	SNOMEDCT_US_2016_03_01	166612004
DOID:2741	bilirubin metabolic disorder	SNOMEDCT_US_2016_03_01	20505009
DOID:2741	bilirubin metabolic disorder	SNOMEDCT_US_2016_03_01	235904007
DOID:2741	bilirubin metabolic disorder	SNOMEDCT_US_2016_03_01	267509000
DOID:2741	bilirubin metabolic disorder	UMLS	C0020433
DOID:2741	bilirubin metabolic disorder	UMLS	C0020435
DOID:2739	Gilbert syndrome	ICD10	E80.4
DOID:2739	Gilbert syndrome	MESH	D005878
DOID:2739	Gilbert syndrome	NCI	C84729
DOID:2739	Gilbert syndrome	OMIM	143500
DOID:2739	Gilbert syndrome	SNOMEDCT_US_2016_03_01	154770008
DOID:2739	Gilbert syndrome	SNOMEDCT_US_2016_03_01	267509000
DOID:2739	Gilbert syndrome	SNOMEDCT_US_2016_03_01	27503000
DOID:2739	Gilbert syndrome	UMLS	C0017551
DOID:8659	chickenpox	ICD10	B01
DOID:8659	chickenpox	ICD10	B01.9
DOID:8659	chickenpox	ICD9	052
DOID:8659	chickenpox	MESH	D002644
DOID:8659	chickenpox	NCI	C97132
DOID:8659	chickenpox	SNOMEDCT_US_2016_03_01	154325003
DOID:8659	chickenpox	SNOMEDCT_US_2016_03_01	186508005
DOID:8659	chickenpox	SNOMEDCT_US_2016_03_01	38907003
DOID:8659	chickenpox	UMLS	C0008049
DOID:3544	atypical choroid plexus papilloma	NCI	C53686
DOID:3544	atypical choroid plexus papilloma	SNOMEDCT_US_2016_03_01	128904001
DOID:3544	atypical choroid plexus papilloma	UMLS	C1266176
DOID:3545	childhood choroid plexus cancer	NCI	C42080
DOID:3545	childhood choroid plexus cancer	UMLS	C0280623
DOID:686	liver carcinoma	NCI	C7927
DOID:686	liver carcinoma	UMLS	C0279000
DOID:684	hepatocellular carcinoma	EFO	0000182
DOID:684	hepatocellular carcinoma	NCI	C7711
DOID:684	hepatocellular carcinoma	NCI	C7956
DOID:684	hepatocellular carcinoma	OMIM	114550
DOID:684	hepatocellular carcinoma	UMLS	C0279607
DOID:5016	hepatocellular clear cell carcinoma	NCI	C5754
DOID:5016	hepatocellular clear cell carcinoma	UMLS	C1333067
DOID:4451	renal carcinoma	NCI	C9384
DOID:4451	renal carcinoma	SNOMEDCT_US_2016_03_01	254915003
DOID:4451	renal carcinoma	UMLS	C1378703
DOID:4450	renal cell carcinoma	EFO	0000681
DOID:4450	renal cell carcinoma	MESH	D002292
DOID:4450	renal cell carcinoma	NCI	C9385
DOID:4450	renal cell carcinoma	OMIM	300854
DOID:4450	renal cell carcinoma	SNOMEDCT_US_2016_03_01	254915003
DOID:4450	renal cell carcinoma	SNOMEDCT_US_2016_03_01	41607009
DOID:4450	renal cell carcinoma	SNOMEDCT_US_2016_03_01	702391001
DOID:4450	renal cell carcinoma	UMLS	C0007134
DOID:4467	renal clear cell carcinoma	MESH	D002292
DOID:4467	renal clear cell carcinoma	NCI	C4033
DOID:4467	renal clear cell carcinoma	SNOMEDCT_US_2016_03_01	188251003
DOID:4467	renal clear cell carcinoma	SNOMEDCT_US_2016_03_01	254915003
DOID:4467	renal clear cell carcinoma	SNOMEDCT_US_2016_03_01	41607009
DOID:4467	renal clear cell carcinoma	UMLS	C0279702
DOID:3454	brain infarction	MESH	D020520
DOID:3454	brain infarction	UMLS	C0751955
DOID:6050	esophageal disease	ICD10	K22.9
DOID:6050	esophageal disease	ICD9	530
DOID:6050	esophageal disease	ICD9	530.9
DOID:6050	esophageal disease	MESH	D004935
DOID:6050	esophageal disease	NCI	C3027
DOID:6050	esophageal disease	SNOMEDCT_US_2016_03_01	155671005
DOID:6050	esophageal disease	SNOMEDCT_US_2016_03_01	155680005
DOID:6050	esophageal disease	SNOMEDCT_US_2016_03_01	196626000
DOID:6050	esophageal disease	SNOMEDCT_US_2016_03_01	266497000
DOID:6050	esophageal disease	SNOMEDCT_US_2016_03_01	37657006
DOID:6050	esophageal disease	UMLS	C0014852
DOID:11963	esophagitis	ICD10	K20
DOID:11963	esophagitis	ICD10	K20.9
DOID:11963	esophagitis	ICD9	530.1
DOID:11963	esophagitis	ICD9	530.10
DOID:11963	esophagitis	MESH	D004941
DOID:11963	esophagitis	NCI	C9224
DOID:11963	esophagitis	SNOMEDCT_US_2016_03_01	155673008
DOID:11963	esophagitis	SNOMEDCT_US_2016_03_01	16761005
DOID:11963	esophagitis	SNOMEDCT_US_2016_03_01	196605000
DOID:11963	esophagitis	SNOMEDCT_US_2016_03_01	266498005
DOID:11963	esophagitis	UMLS	C0014868
DOID:13147	fungal esophagitis	NCI	C27107
DOID:13147	fungal esophagitis	SNOMEDCT_US_2016_03_01	235602008
DOID:13147	fungal esophagitis	UMLS	C0341109
DOID:3304	germinoma	MESH	D018237
DOID:3304	germinoma	NCI	C3753
DOID:3304	germinoma	SNOMEDCT_US_2016_03_01	154603000
DOID:3304	germinoma	SNOMEDCT_US_2016_03_01	28307001
DOID:3304	germinoma	UMLS	C0206660
DOID:3699	uterine ligament mucinous adenocarcinoma	NCI	C40137
DOID:3699	uterine ligament mucinous adenocarcinoma	UMLS	C1519869
DOID:8719	in situ carcinoma	ICD10	D09.9
DOID:8719	in situ carcinoma	ICD9	230-234.99
DOID:8719	in situ carcinoma	ICD9	234.9
DOID:8719	in situ carcinoma	MESH	D002278
DOID:8719	in situ carcinoma	NCI	C2917
DOID:8719	in situ carcinoma	SNOMEDCT_US_2016_03_01	109355002
DOID:8719	in situ carcinoma	SNOMEDCT_US_2016_03_01	154635000
DOID:8719	in situ carcinoma	SNOMEDCT_US_2016_03_01	154640008
DOID:8719	in situ carcinoma	SNOMEDCT_US_2016_03_01	189208007
DOID:8719	in situ carcinoma	SNOMEDCT_US_2016_03_01	189359006
DOID:8719	in situ carcinoma	SNOMEDCT_US_2016_03_01	189548003
DOID:8719	in situ carcinoma	SNOMEDCT_US_2016_03_01	271528002
DOID:8719	in situ carcinoma	SNOMEDCT_US_2016_03_01	399919001
DOID:8719	in situ carcinoma	SNOMEDCT_US_2016_03_01	68956006
DOID:8719	in situ carcinoma	UMLS	C0007099
DOID:8661	lip carcinoma in situ	ICD10	D00.0
DOID:8661	lip carcinoma in situ	ICD9	230.0
DOID:8661	lip carcinoma in situ	SNOMEDCT_US_2016_03_01	189210009
DOID:8661	lip carcinoma in situ	SNOMEDCT_US_2016_03_01	189213006
DOID:8661	lip carcinoma in situ	SNOMEDCT_US_2016_03_01	271325000
DOID:8661	lip carcinoma in situ	UMLS	C0154058
DOID:9553	adrenal gland disease	ICD10	E27.9
DOID:9553	adrenal gland disease	ICD9	255
DOID:9553	adrenal gland disease	ICD9	255.9
DOID:9553	adrenal gland disease	MESH	D000307
DOID:9553	adrenal gland disease	NCI	C26690
DOID:9553	adrenal gland disease	SNOMEDCT_US_2016_03_01	154704000
DOID:9553	adrenal gland disease	SNOMEDCT_US_2016_03_01	190532009
DOID:9553	adrenal gland disease	SNOMEDCT_US_2016_03_01	30171000
DOID:9553	adrenal gland disease	UMLS	C0001621
DOID:0050546	congenital adrenal insufficiency	OMIM	613743
DOID:0060119	pharynx cancer	MESH	D010610
DOID:0060119	pharynx cancer	NCI	C3325
DOID:0060119	pharynx cancer	SNOMEDCT_US_2016_03_01	126685009
DOID:0060119	pharynx cancer	SNOMEDCT_US_2016_03_01	95001001
DOID:0060119	pharynx cancer	UMLS	C0031347
DOID:8533	hypopharynx cancer	ICD10	C13
DOID:8533	hypopharynx cancer	ICD10	C13.2
DOID:8533	hypopharynx cancer	ICD10	C13.9
DOID:8533	hypopharynx cancer	ICD9	148
DOID:8533	hypopharynx cancer	ICD9	148.3
DOID:8533	hypopharynx cancer	ICD9	148.9
DOID:8533	hypopharynx cancer	MESH	D007012
DOID:8533	hypopharynx cancer	NCI	C7190
DOID:8533	hypopharynx cancer	SNOMEDCT_US_2016_03_01	187712005
DOID:8533	hypopharynx cancer	SNOMEDCT_US_2016_03_01	187717004
DOID:8533	hypopharynx cancer	SNOMEDCT_US_2016_03_01	303012000
DOID:8533	hypopharynx cancer	SNOMEDCT_US_2016_03_01	363399006
DOID:8533	hypopharynx cancer	SNOMEDCT_US_2016_03_01	93831006
DOID:8533	hypopharynx cancer	SNOMEDCT_US_2016_03_01	93968005
DOID:8533	hypopharynx cancer	UMLS	C0153398
DOID:8533	hypopharynx cancer	UMLS	C0496770
DOID:8660	postcricoid region cancer	ICD10	C13.0
DOID:8660	postcricoid region cancer	ICD9	148.0
DOID:8660	postcricoid region cancer	NCI	C9323
DOID:8660	postcricoid region cancer	SNOMEDCT_US_2016_03_01	363400004
DOID:8660	postcricoid region cancer	SNOMEDCT_US_2016_03_01	93967000
DOID:8660	postcricoid region cancer	UMLS	C0496769
DOID:0050819	Matthew-Wood syndrome	OMIM	601186
DOID:6364	migraine	EFO	0003821
DOID:6364	migraine	ICD10	G43
DOID:6364	migraine	ICD10	G43.9
DOID:6364	migraine	ICD10	G43.909
DOID:6364	migraine	ICD9	346
DOID:6364	migraine	ICD9	346.9
DOID:6364	migraine	MESH	D008881
DOID:6364	migraine	NCI	C89715
DOID:6364	migraine	OMIM	157300
DOID:6364	migraine	SNOMEDCT_US_2016_03_01	155046006
DOID:6364	migraine	SNOMEDCT_US_2016_03_01	155048007
DOID:6364	migraine	SNOMEDCT_US_2016_03_01	193030005
DOID:6364	migraine	SNOMEDCT_US_2016_03_01	193036004
DOID:6364	migraine	SNOMEDCT_US_2016_03_01	193041007
DOID:6364	migraine	SNOMEDCT_US_2016_03_01	267699004
DOID:6364	migraine	SNOMEDCT_US_2016_03_01	37796009
DOID:6364	migraine	UMLS	C0042331
DOID:6364	migraine	UMLS	C0149931
DOID:10024	migraine with aura	ICD10	G43.1
DOID:10024	migraine with aura	ICD10	G43.109
DOID:10024	migraine with aura	ICD9	346.0
DOID:10024	migraine with aura	MESH	D020325
DOID:10024	migraine with aura	NCI	C117005
DOID:10024	migraine with aura	OMIM	609179
DOID:10024	migraine with aura	OMIM	609670
DOID:10024	migraine with aura	SNOMEDCT_US_2016_03_01	155047002
DOID:10024	migraine with aura	SNOMEDCT_US_2016_03_01	4473006
DOID:10024	migraine with aura	UMLS	C0154723
DOID:0110774	hereditary spastic paraplegia 23	ICD10	G11.4
DOID:0110774	hereditary spastic paraplegia 23	OMIM	270750
DOID:0110774	hereditary spastic paraplegia 23	ORDO	101003
DOID:355	mast-cell sarcoma	ICD10	C96.2
DOID:355	mast-cell sarcoma	ICD9	202.6
DOID:355	mast-cell sarcoma	MESH	D012515
DOID:355	mast-cell sarcoma	NCI	C9348
DOID:355	mast-cell sarcoma	SNOMEDCT_US_2016_03_01	118615008
DOID:355	mast-cell sarcoma	SNOMEDCT_US_2016_03_01	13583002
DOID:355	mast-cell sarcoma	SNOMEDCT_US_2016_03_01	188660004
DOID:355	mast-cell sarcoma	SNOMEDCT_US_2016_03_01	188661000
DOID:355	mast-cell sarcoma	SNOMEDCT_US_2016_03_01	188670002
DOID:355	mast-cell sarcoma	SNOMEDCT_US_2016_03_01	307591004
DOID:355	mast-cell sarcoma	SNOMEDCT_US_2016_03_01	397010005
DOID:355	mast-cell sarcoma	UMLS	C0036221
DOID:3829	pituitary adenoma	MESH	D010911
DOID:3829	pituitary adenoma	NCI	C3329
DOID:3829	pituitary adenoma	SNOMEDCT_US_2016_03_01	128664001
DOID:3829	pituitary adenoma	SNOMEDCT_US_2016_03_01	154621002
DOID:3829	pituitary adenoma	SNOMEDCT_US_2016_03_01	189178001
DOID:3829	pituitary adenoma	SNOMEDCT_US_2016_03_01	254956000
DOID:3829	pituitary adenoma	SNOMEDCT_US_2016_03_01	269643009
DOID:3829	pituitary adenoma	SNOMEDCT_US_2016_03_01	367095008
DOID:3829	pituitary adenoma	UMLS	C0032000
DOID:5395	functioning pituitary adenoma	NCI	C8388
DOID:5395	functioning pituitary adenoma	UMLS	C0854486
DOID:6255	growth hormone secreting pituitary adenoma	MESH	D049912
DOID:6255	growth hormone secreting pituitary adenoma	NCI	C7461
DOID:6255	growth hormone secreting pituitary adenoma	OMIM	102200
DOID:6255	growth hormone secreting pituitary adenoma	SNOMEDCT_US_2016_03_01	254957009
DOID:6255	growth hormone secreting pituitary adenoma	UMLS	C0346302
DOID:0080172	thiopurine S-methyltransferase deficiency	OMIM	610460
DOID:10747	lymphoid leukemia	ICD9	204.2
DOID:10747	lymphoid leukemia	SNOMEDCT_US_2016_03_01	154590001
DOID:10747	lymphoid leukemia	SNOMEDCT_US_2016_03_01	188726003
DOID:10747	lymphoid leukemia	SNOMEDCT_US_2016_03_01	190035004
DOID:10747	lymphoid leukemia	SNOMEDCT_US_2016_03_01	33560006
DOID:10747	lymphoid leukemia	SNOMEDCT_US_2016_03_01	95274002
DOID:10747	lymphoid leukemia	UMLS	C0152271
DOID:715	T-cell leukemia	MESH	D015458
DOID:715	T-cell leukemia	UMLS	C0023492
DOID:5603	acute T cell leukemia	CSP	2004-1600
DOID:5603	acute T cell leukemia	CSP	2004-1803
DOID:5603	acute T cell leukemia	ICD10	C91.5
DOID:5603	acute T cell leukemia	ICD10	C91.50
DOID:5603	acute T cell leukemia	MESH	D015459
DOID:5603	acute T cell leukemia	NCI	C3184
DOID:5603	acute T cell leukemia	SNOMEDCT_US_2016_03_01	110007008
DOID:5603	acute T cell leukemia	SNOMEDCT_US_2016_03_01	188729005
DOID:5603	acute T cell leukemia	SNOMEDCT_US_2016_03_01	77430005
DOID:5603	acute T cell leukemia	UMLS	C0023493
DOID:137	vaginal squamous papilloma	NCI	C6374
DOID:137	vaginal squamous papilloma	UMLS	C1336943
DOID:10132	psychosexual disorder	ICD9	302.79
DOID:10132	psychosexual disorder	UMLS	C0033951
DOID:13709	premature ejaculation	ICD10	F52.4
DOID:13709	premature ejaculation	ICD9	302.75
DOID:13709	premature ejaculation	MESH	D061686
DOID:13709	premature ejaculation	NCI	C94349
DOID:13709	premature ejaculation	SNOMEDCT_US_2016_03_01	123302009
DOID:13709	premature ejaculation	SNOMEDCT_US_2016_03_01	154905005
DOID:13709	premature ejaculation	SNOMEDCT_US_2016_03_01	192468006
DOID:13709	premature ejaculation	SNOMEDCT_US_2016_03_01	268762007
DOID:13709	premature ejaculation	SNOMEDCT_US_2016_03_01	44001008
DOID:13709	premature ejaculation	UMLS	C0033038
DOID:9788	myositis fibrosa	ICD10	M60.1
DOID:9788	myositis fibrosa	ICD9	728.81
DOID:9788	myositis fibrosa	NCI	C26985
DOID:9788	myositis fibrosa	SNOMEDCT_US_2016_03_01	55925001
DOID:9788	myositis fibrosa	UMLS	C0158362
DOID:518	scrotum neoplasm	ICD10	C63.2
DOID:518	scrotum neoplasm	ICD9	187.7
DOID:518	scrotum neoplasm	NCI	C3560
DOID:518	scrotum neoplasm	NCI	C4380
DOID:518	scrotum neoplasm	SNOMEDCT_US_2016_03_01	126905005
DOID:518	scrotum neoplasm	SNOMEDCT_US_2016_03_01	154538005
DOID:518	scrotum neoplasm	SNOMEDCT_US_2016_03_01	363454002
DOID:518	scrotum neoplasm	SNOMEDCT_US_2016_03_01	93999006
DOID:518	scrotum neoplasm	UMLS	C0153604
DOID:518	scrotum neoplasm	UMLS	C0341790
DOID:13160	scrotum melanoma	NCI	C7361
DOID:13160	scrotum melanoma	UMLS	C1331544
DOID:4138	bile duct disease	MESH	D001649
DOID:4138	bile duct disease	NCI	C96716
DOID:4138	bile duct disease	SNOMEDCT_US_2016_03_01	118926004
DOID:4138	bile duct disease	SNOMEDCT_US_2016_03_01	197455006
DOID:4138	bile duct disease	UMLS	C0005395
DOID:9446	cholangitis	ICD10	K83.0
DOID:9446	cholangitis	ICD9	576.1
DOID:9446	cholangitis	MESH	D002761
DOID:9446	cholangitis	NCI	C26718
DOID:9446	cholangitis	SNOMEDCT_US_2016_03_01	155831003
DOID:9446	cholangitis	SNOMEDCT_US_2016_03_01	197445007
DOID:9446	cholangitis	SNOMEDCT_US_2016_03_01	82403002
DOID:9446	cholangitis	UMLS	C0008311
DOID:1949	cholecystitis	ICD10	K81
DOID:1949	cholecystitis	ICD10	K81.9
DOID:1949	cholecystitis	ICD9	575.10
DOID:1949	cholecystitis	MESH	D002764
DOID:1949	cholecystitis	NCI	C34465
DOID:1949	cholecystitis	OMIM	600803
DOID:1949	cholecystitis	SNOMEDCT_US_2016_03_01	197414008
DOID:1949	cholecystitis	SNOMEDCT_US_2016_03_01	76581006
DOID:1949	cholecystitis	UMLS	C0008325
DOID:9765	emphysematous cholecystitis	MESH	D041882
DOID:9765	emphysematous cholecystitis	NCI	C35592
DOID:9765	emphysematous cholecystitis	SNOMEDCT_US_2016_03_01	95558008
DOID:9765	emphysematous cholecystitis	UMLS	C0521610
DOID:10923	sickle cell anemia	ICD10	D57
DOID:10923	sickle cell anemia	ICD10	D57.1
DOID:10923	sickle cell anemia	ICD10	D57.2
DOID:10923	sickle cell anemia	ICD10	D57.20
DOID:10923	sickle cell anemia	ICD9	282.6
DOID:10923	sickle cell anemia	ICD9	282.60
DOID:10923	sickle cell anemia	ICD9	282.63
DOID:10923	sickle cell anemia	MESH	D000755
DOID:10923	sickle cell anemia	MESH	D006450
DOID:10923	sickle cell anemia	NCI	C34383
DOID:10923	sickle cell anemia	NCI	C34676
DOID:10923	sickle cell anemia	OMIM	603903
DOID:10923	sickle cell anemia	SNOMEDCT_US_2016_03_01	127040003
DOID:10923	sickle cell anemia	SNOMEDCT_US_2016_03_01	154798006
DOID:10923	sickle cell anemia	SNOMEDCT_US_2016_03_01	191194009
DOID:10923	sickle cell anemia	SNOMEDCT_US_2016_03_01	191195005
DOID:10923	sickle cell anemia	SNOMEDCT_US_2016_03_01	191199004
DOID:10923	sickle cell anemia	SNOMEDCT_US_2016_03_01	276267006
DOID:10923	sickle cell anemia	SNOMEDCT_US_2016_03_01	35434009
DOID:10923	sickle cell anemia	SNOMEDCT_US_2016_03_01	417357006
DOID:10923	sickle cell anemia	SNOMEDCT_US_2016_03_01	80046004
DOID:10923	sickle cell anemia	UMLS	C0002895
DOID:10923	sickle cell anemia	UMLS	C0019034
DOID:9952	acute lymphocytic leukemia	EFO	0000220
DOID:9952	acute lymphocytic leukemia	ICD10	C91.0
DOID:9952	acute lymphocytic leukemia	ICD10	C91.00
DOID:9952	acute lymphocytic leukemia	ICD9	204.0
DOID:9952	acute lymphocytic leukemia	NCI	C3167
DOID:9952	acute lymphocytic leukemia	OMIM	247640
DOID:9952	acute lymphocytic leukemia	OMIM	613065
DOID:9952	acute lymphocytic leukemia	OMIM	613067
DOID:9952	acute lymphocytic leukemia	ORDO	513
DOID:9952	acute lymphocytic leukemia	SNOMEDCT_US_2016_03_01	128822004
DOID:9952	acute lymphocytic leukemia	SNOMEDCT_US_2016_03_01	154588002
DOID:9952	acute lymphocytic leukemia	SNOMEDCT_US_2016_03_01	190034000
DOID:9952	acute lymphocytic leukemia	SNOMEDCT_US_2016_03_01	90151006
DOID:9952	acute lymphocytic leukemia	SNOMEDCT_US_2016_03_01	91857003
DOID:9952	acute lymphocytic leukemia	UMLS	C0023449
DOID:5604	adult acute lymphocytic leukemia	NCI	C4967
DOID:5604	adult acute lymphocytic leukemia	UMLS	C0751606
DOID:0110908	inflammatory bowel disease 24	OMIM	612566
DOID:5608	dental pulp calcification	ICD10	K04.2
DOID:5608	dental pulp calcification	MESH	D003784
DOID:5608	dental pulp calcification	SNOMEDCT_US_2016_03_01	57602001
DOID:5608	dental pulp calcification	UMLS	C0011401
DOID:13174	dissociated nystagmus	ICD10	H55.04
DOID:13174	dissociated nystagmus	ICD9	379.55
DOID:13174	dissociated nystagmus	MESH	D009759
DOID:13174	dissociated nystagmus	SNOMEDCT_US_2016_03_01	9520006
DOID:13174	dissociated nystagmus	UMLS	C0155380
DOID:11976	botulism	CSP	5000-0060
DOID:11976	botulism	ICD10	A05.1
DOID:11976	botulism	MESH	D001906
DOID:11976	botulism	NCI	C84599
DOID:11976	botulism	SNOMEDCT_US_2016_03_01	154276003
DOID:11976	botulism	SNOMEDCT_US_2016_03_01	186110004
DOID:11976	botulism	SNOMEDCT_US_2016_03_01	266177004
DOID:11976	botulism	SNOMEDCT_US_2016_03_01	398523009
DOID:11976	botulism	SNOMEDCT_US_2016_03_01	398530003
DOID:11976	botulism	SNOMEDCT_US_2016_03_01	398565003
DOID:11976	botulism	SNOMEDCT_US_2016_03_01	414531002
DOID:11976	botulism	SNOMEDCT_US_2016_03_01	49248004
DOID:11976	botulism	UMLS	C0006057
DOID:4961	bone marrow disease	MESH	D001855
DOID:4961	bone marrow disease	NCI	C34433
DOID:4961	bone marrow disease	SNOMEDCT_US_2016_03_01	127035006
DOID:4961	bone marrow disease	UMLS	C0005956
DOID:8432	polycythemia	ICD10	D75.1
DOID:8432	polycythemia	MESH	D011086
DOID:8432	polycythemia	NCI	C26863
DOID:8432	polycythemia	SNOMEDCT_US_2016_03_01	109992005
DOID:8432	polycythemia	SNOMEDCT_US_2016_03_01	127062003
DOID:8432	polycythemia	SNOMEDCT_US_2016_03_01	165401000
DOID:8432	polycythemia	SNOMEDCT_US_2016_03_01	44865000
DOID:8432	polycythemia	UMLS	C0032461
DOID:8997	polycythemia vera	ICD10	D45
DOID:8997	polycythemia vera	ICD9	238.4
DOID:8997	polycythemia vera	MESH	D011087
DOID:8997	polycythemia vera	NCI	C3336
DOID:8997	polycythemia vera	OMIM	263300
DOID:8997	polycythemia vera	SNOMEDCT_US_2016_03_01	109992005
DOID:8997	polycythemia vera	SNOMEDCT_US_2016_03_01	128841001
DOID:8997	polycythemia vera	SNOMEDCT_US_2016_03_01	134182002
DOID:8997	polycythemia vera	SNOMEDCT_US_2016_03_01	154644004
DOID:8997	polycythemia vera	SNOMEDCT_US_2016_03_01	269652000
DOID:8997	polycythemia vera	SNOMEDCT_US_2016_03_01	278190000
DOID:8997	polycythemia vera	SNOMEDCT_US_2016_03_01	31569001
DOID:8997	polycythemia vera	UMLS	C0032463
DOID:0050524	maturity-onset diabetes of the young	ICD10	E11.8
DOID:0050524	maturity-onset diabetes of the young	KEGG	04950
DOID:0050524	maturity-onset diabetes of the young	OMIM	606391
DOID:0050524	maturity-onset diabetes of the young	ORDO	552
DOID:0111104	maturity-onset diabetes of the young type 6	OMIM	606394
DOID:561	trigeminal nerve disease	ICD9	350.8
DOID:561	trigeminal nerve disease	UMLS	C0029834
DOID:14320	generalized anxiety disorder	ICD10	F41.1
DOID:14320	generalized anxiety disorder	ICD9	300.02
DOID:14320	generalized anxiety disorder	NCI	C92622
DOID:14320	generalized anxiety disorder	SNOMEDCT_US_2016_03_01	191706008
DOID:14320	generalized anxiety disorder	SNOMEDCT_US_2016_03_01	192401002
DOID:14320	generalized anxiety disorder	SNOMEDCT_US_2016_03_01	21897009
DOID:14320	generalized anxiety disorder	UMLS	C0270549
DOID:3565	meningioma	ICD10	D32.9
DOID:3565	meningioma	MESH	D008577
DOID:3565	meningioma	MESH	D008579
DOID:3565	meningioma	NCI	C3229
DOID:3565	meningioma	NCI	C3230
DOID:3565	meningioma	NCI	C4656
DOID:3565	meningioma	NCI	C6971
DOID:3565	meningioma	NCI	C7048
DOID:3565	meningioma	SNOMEDCT_US_2016_03_01	126965008
DOID:3565	meningioma	SNOMEDCT_US_2016_03_01	127579001
DOID:3565	meningioma	SNOMEDCT_US_2016_03_01	134307003
DOID:3565	meningioma	SNOMEDCT_US_2016_03_01	154621002
DOID:3565	meningioma	SNOMEDCT_US_2016_03_01	189940004
DOID:3565	meningioma	SNOMEDCT_US_2016_03_01	189941000
DOID:3565	meningioma	SNOMEDCT_US_2016_03_01	189945009
DOID:3565	meningioma	SNOMEDCT_US_2016_03_01	269643009
DOID:3565	meningioma	SNOMEDCT_US_2016_03_01	302820008
DOID:3565	meningioma	SNOMEDCT_US_2016_03_01	393566004
DOID:3565	meningioma	UMLS	C0025284
DOID:3565	meningioma	UMLS	C0025286
DOID:3565	meningioma	UMLS	C0349604
DOID:3565	meningioma	UMLS	C1334698
DOID:3565	meningioma	UMLS	C1336537
DOID:4955	central nervous system melanocytic neoplasm	NCI	C4661
DOID:4955	central nervous system melanocytic neoplasm	NCI	C5504
DOID:4955	central nervous system melanocytic neoplasm	SNOMEDCT_US_2016_03_01	277523004
DOID:4955	central nervous system melanocytic neoplasm	UMLS	C0349623
DOID:4955	central nervous system melanocytic neoplasm	UMLS	C1332887
DOID:5900	meningeal melanocytoma	NCI	C4662
DOID:5900	meningeal melanocytoma	SNOMEDCT_US_2016_03_01	128730009
DOID:5900	meningeal melanocytoma	SNOMEDCT_US_2016_03_01	277527003
DOID:5900	meningeal melanocytoma	UMLS	C1266113
DOID:9768	heart aneurysm	ICD10	I25.3
DOID:9768	heart aneurysm	MESH	D006322
DOID:9768	heart aneurysm	SNOMEDCT_US_2016_03_01	155317009
DOID:9768	heart aneurysm	SNOMEDCT_US_2016_03_01	194847002
DOID:9768	heart aneurysm	SNOMEDCT_US_2016_03_01	65340007
DOID:9768	heart aneurysm	UMLS	C0018789
DOID:1324	lung cancer	ICD10	C34.1
DOID:1324	lung cancer	ICD10	C34.2
DOID:1324	lung cancer	ICD10	C34.3
DOID:1324	lung cancer	ICD9	162.3
DOID:1324	lung cancer	ICD9	162.4
DOID:1324	lung cancer	ICD9	162.5
DOID:1324	lung cancer	ICD9	162.8
DOID:1324	lung cancer	OMIM	211980
DOID:1324	lung cancer	OMIM	608935
DOID:1324	lung cancer	OMIM	612571
DOID:1324	lung cancer	OMIM	612593
DOID:1324	lung cancer	OMIM	614210
DOID:1324	lung cancer	SNOMEDCT_US_2016_03_01	187860004
