doid_code	doid_name	resource	resource_id
DOID:14330	Parkinson's disease	SNOMEDCT_US_2016_03_01	154999006
DOID:14330	Parkinson's disease	SNOMEDCT_US_2016_03_01	155000006
DOID:14330	Parkinson's disease	SNOMEDCT_US_2016_03_01	155002003
DOID:14330	Parkinson's disease	SNOMEDCT_US_2016_03_01	192825001
DOID:14330	Parkinson's disease	SNOMEDCT_US_2016_03_01	192831003
DOID:14330	Parkinson's disease	SNOMEDCT_US_2016_03_01	49049000
DOID:14330	Parkinson's disease	UMLS	C0030567
DOID:3310	atopic dermatitis	EFO	0000274
DOID:3310	atopic dermatitis	ICD10	L20
DOID:3310	atopic dermatitis	ICD10	L20.81
DOID:3310	atopic dermatitis	ICD10	L20.9
DOID:3310	atopic dermatitis	MESH	D003876
DOID:3310	atopic dermatitis	OMIM	603165
DOID:3310	atopic dermatitis	OMIM	PS603165
DOID:3310	atopic dermatitis	SNOMEDCT_US_2016_03_01	156331003
DOID:3310	atopic dermatitis	SNOMEDCT_US_2016_03_01	200772001
DOID:3310	atopic dermatitis	SNOMEDCT_US_2016_03_01	200775004
DOID:3310	atopic dermatitis	SNOMEDCT_US_2016_03_01	200779005
DOID:3310	atopic dermatitis	SNOMEDCT_US_2016_03_01	24079001
DOID:3310	atopic dermatitis	UMLS	C0011615
DOID:3312	bipolar disorder	EFO	0000289
DOID:3312	bipolar disorder	ICD10	F31
DOID:3312	bipolar disorder	ICD10	F31.9
DOID:3312	bipolar disorder	ICD9	296.40
DOID:3312	bipolar disorder	ICD9	296.60
DOID:3312	bipolar disorder	ICD9	296.80
DOID:3312	bipolar disorder	MESH	D001714
DOID:3312	bipolar disorder	NCI	C34423
DOID:3312	bipolar disorder	NCI	C34424
DOID:3312	bipolar disorder	NCI	C34805
DOID:3312	bipolar disorder	SNOMEDCT_US_2016_03_01	13746004
DOID:3312	bipolar disorder	SNOMEDCT_US_2016_03_01	154871001
DOID:3312	bipolar disorder	SNOMEDCT_US_2016_03_01	16506000
DOID:3312	bipolar disorder	SNOMEDCT_US_2016_03_01	191627008
DOID:3312	bipolar disorder	SNOMEDCT_US_2016_03_01	191646009
DOID:3312	bipolar disorder	SNOMEDCT_US_2016_03_01	191647000
DOID:3312	bipolar disorder	SNOMEDCT_US_2016_03_01	191654006
DOID:3312	bipolar disorder	SNOMEDCT_US_2016_03_01	192355004
DOID:3312	bipolar disorder	SNOMEDCT_US_2016_03_01	192365005
DOID:3312	bipolar disorder	SNOMEDCT_US_2016_03_01	268749008
DOID:3312	bipolar disorder	SNOMEDCT_US_2016_03_01	68569003
DOID:3312	bipolar disorder	UMLS	C0005586
DOID:3312	bipolar disorder	UMLS	C0005587
DOID:3312	bipolar disorder	UMLS	C0024713
DOID:3312	bipolar disorder	UMLS	C0236780
DOID:7147	ankylosing spondylitis	EFO	0003898
DOID:7147	ankylosing spondylitis	ICD10	M45
DOID:7147	ankylosing spondylitis	ICD9	720.0
DOID:7147	ankylosing spondylitis	MESH	D013167
DOID:7147	ankylosing spondylitis	NCI	C84564
DOID:7147	ankylosing spondylitis	ORDO	825
DOID:7147	ankylosing spondylitis	SNOMEDCT_US_2016_03_01	156619005
DOID:7147	ankylosing spondylitis	SNOMEDCT_US_2016_03_01	9631008
DOID:7147	ankylosing spondylitis	UMLS	C0038013
DOID:11612	polycystic ovary syndrome	EFO	0000660
DOID:11612	polycystic ovary syndrome	ICD10	E28.2
DOID:11612	polycystic ovary syndrome	ICD9	256.4
DOID:11612	polycystic ovary syndrome	MESH	D011085
DOID:11612	polycystic ovary syndrome	NCI	C26862
DOID:11612	polycystic ovary syndrome	OMIM	184700
DOID:11612	polycystic ovary syndrome	SNOMEDCT_US_2016_03_01	154714009
DOID:11612	polycystic ovary syndrome	SNOMEDCT_US_2016_03_01	190549002
DOID:11612	polycystic ovary syndrome	SNOMEDCT_US_2016_03_01	237055002
DOID:11612	polycystic ovary syndrome	SNOMEDCT_US_2016_03_01	237792009
DOID:11612	polycystic ovary syndrome	SNOMEDCT_US_2016_03_01	271199009
DOID:11612	polycystic ovary syndrome	SNOMEDCT_US_2016_03_01	69878008
DOID:11612	polycystic ovary syndrome	UMLS	C0032460
DOID:10763	hypertension	EFO	0000537
DOID:10763	hypertension	ICD10	I10
DOID:10763	hypertension	ICD10	I10-I15
DOID:10763	hypertension	ICD9	401-405.99
DOID:10763	hypertension	ICD9	997.91
DOID:10763	hypertension	MESH	D006973
DOID:10763	hypertension	NCI	C3117
DOID:10763	hypertension	SNOMEDCT_US_2016_03_01	155295004
DOID:10763	hypertension	SNOMEDCT_US_2016_03_01	155302005
DOID:10763	hypertension	SNOMEDCT_US_2016_03_01	194756002
DOID:10763	hypertension	SNOMEDCT_US_2016_03_01	194757006
DOID:10763	hypertension	SNOMEDCT_US_2016_03_01	194760004
DOID:10763	hypertension	SNOMEDCT_US_2016_03_01	194794002
DOID:10763	hypertension	SNOMEDCT_US_2016_03_01	195537001
DOID:10763	hypertension	SNOMEDCT_US_2016_03_01	266287006
DOID:10763	hypertension	SNOMEDCT_US_2016_03_01	38341003
DOID:10763	hypertension	UMLS	C0020538
DOID:418	systemic scleroderma	EFO	0000717
DOID:418	systemic scleroderma	ICD10	M34.0
DOID:418	systemic scleroderma	ICD10	M34.9
DOID:418	systemic scleroderma	ICD9	710.1
DOID:418	systemic scleroderma	MESH	D012595
DOID:418	systemic scleroderma	NCI	C72070
DOID:418	systemic scleroderma	OMIM	181750
DOID:418	systemic scleroderma	SNOMEDCT_US_2016_03_01	128457007
DOID:418	systemic scleroderma	SNOMEDCT_US_2016_03_01	156451000
DOID:418	systemic scleroderma	SNOMEDCT_US_2016_03_01	201440007
DOID:418	systemic scleroderma	SNOMEDCT_US_2016_03_01	268049000
DOID:418	systemic scleroderma	SNOMEDCT_US_2016_03_01	89155008
DOID:418	systemic scleroderma	UMLS	C0036421
DOID:13241	Behcet's disease	EFO	0003780
DOID:13241	Behcet's disease	ICD10	M35.2
DOID:13241	Behcet's disease	ICD9	136.1
DOID:13241	Behcet's disease	MESH	D001528
DOID:13241	Behcet's disease	NCI	C34416
DOID:13241	Behcet's disease	OMIM	109650
DOID:13241	Behcet's disease	SNOMEDCT_US_2016_03_01	154424000
DOID:13241	Behcet's disease	SNOMEDCT_US_2016_03_01	310701003
DOID:13241	Behcet's disease	SNOMEDCT_US_2016_03_01	41225007
DOID:13241	Behcet's disease	UMLS	C0004943
DOID:5408	Paget's disease of bone	EFO	0004261
DOID:5408	Paget's disease of bone	ICD10	M88
DOID:5408	Paget's disease of bone	MESH	D010001
DOID:5408	Paget's disease of bone	NCI	C3292
DOID:5408	Paget's disease of bone	OMIM	167250
DOID:5408	Paget's disease of bone	OMIM	602080
DOID:5408	Paget's disease of bone	OMIM	606263
DOID:5408	Paget's disease of bone	ORDO	280110
DOID:5408	Paget's disease of bone	SNOMEDCT_US_2016_03_01	156811005
DOID:5408	Paget's disease of bone	SNOMEDCT_US_2016_03_01	156812003
DOID:5408	Paget's disease of bone	SNOMEDCT_US_2016_03_01	203353000
DOID:5408	Paget's disease of bone	SNOMEDCT_US_2016_03_01	203354006
DOID:5408	Paget's disease of bone	SNOMEDCT_US_2016_03_01	2089002
DOID:5408	Paget's disease of bone	UMLS	C0029401
DOID:1024	leprosy	EFO	0001054
DOID:1024	leprosy	ICD10	A30
DOID:1024	leprosy	ICD10	A30.9
DOID:1024	leprosy	ICD9	030
DOID:1024	leprosy	ICD9	030.9
DOID:1024	leprosy	MESH	D007918
DOID:1024	leprosy	NCI	C84824
DOID:1024	leprosy	OMIM	607572
DOID:1024	leprosy	OMIM	609888
DOID:1024	leprosy	OMIM	613407
DOID:1024	leprosy	ORDO	548
DOID:1024	leprosy	SNOMEDCT_US_2016_03_01	154298007
DOID:1024	leprosy	SNOMEDCT_US_2016_03_01	186339006
DOID:1024	leprosy	SNOMEDCT_US_2016_03_01	187316006
DOID:1024	leprosy	SNOMEDCT_US_2016_03_01	266184007
DOID:1024	leprosy	SNOMEDCT_US_2016_03_01	81004002
DOID:1024	leprosy	UMLS	C0023343
DOID:10941	intracranial aneurysm	EFO	0003870
DOID:10941	intracranial aneurysm	MESH	D002532
DOID:10941	intracranial aneurysm	NCI	C34458
DOID:10941	intracranial aneurysm	SNOMEDCT_US_2016_03_01	128609009
DOID:10941	intracranial aneurysm	SNOMEDCT_US_2016_03_01	42994005
DOID:10941	intracranial aneurysm	UMLS	C0007766
DOID:1686	glaucoma	EFO	0000516
DOID:1686	glaucoma	ICD10	H40
DOID:1686	glaucoma	ICD10	H40-H42
DOID:1686	glaucoma	ICD10	H40.9
DOID:1686	glaucoma	ICD9	365
DOID:1686	glaucoma	ICD9	365.9
DOID:1686	glaucoma	MESH	D005901
DOID:1686	glaucoma	NCI	C26782
DOID:1686	glaucoma	SNOMEDCT_US_2016_03_01	155120009
DOID:1686	glaucoma	SNOMEDCT_US_2016_03_01	193569008
DOID:1686	glaucoma	SNOMEDCT_US_2016_03_01	194631001
DOID:1686	glaucoma	SNOMEDCT_US_2016_03_01	23986001
DOID:1686	glaucoma	UMLS	C0017601
DOID:332	amyotrophic lateral sclerosis	EFO	0000253
DOID:332	amyotrophic lateral sclerosis	ICD10	G12.21
DOID:332	amyotrophic lateral sclerosis	ICD9	335.20
DOID:332	amyotrophic lateral sclerosis	KEGG	05014
DOID:332	amyotrophic lateral sclerosis	MESH	D000690
DOID:332	amyotrophic lateral sclerosis	NCI	C34373
DOID:332	amyotrophic lateral sclerosis	OMIM	PS105400
DOID:332	amyotrophic lateral sclerosis	ORDO	803
DOID:332	amyotrophic lateral sclerosis	SNOMEDCT_US_2016_03_01	86044005
DOID:332	amyotrophic lateral sclerosis	UMLS	C0002736
DOID:0050425	restless legs syndrome	EFO	0004270
DOID:0050425	restless legs syndrome	ICD10	G25.81
DOID:0050425	restless legs syndrome	ICD9	333.94
DOID:0050425	restless legs syndrome	MESH	D012148
DOID:0050425	restless legs syndrome	NCI	C84501
DOID:0050425	restless legs syndrome	OMIM	102300
DOID:0050425	restless legs syndrome	OMIM	610438
DOID:0050425	restless legs syndrome	OMIM	610439
DOID:0050425	restless legs syndrome	OMIM	611185
DOID:0050425	restless legs syndrome	OMIM	611242
DOID:0050425	restless legs syndrome	OMIM	612853
DOID:0050425	restless legs syndrome	OMIM	615197
DOID:0050425	restless legs syndrome	SNOMEDCT_US_2016_03_01	32914008
DOID:0050425	restless legs syndrome	SNOMEDCT_US_2016_03_01	393579008
DOID:0050425	restless legs syndrome	UMLS	C0035258
DOID:13378	Kawasaki disease	EFO	0004246
DOID:13378	Kawasaki disease	ICD10	M30.3
DOID:13378	Kawasaki disease	ICD9	446.1
DOID:13378	Kawasaki disease	MESH	D009080
DOID:13378	Kawasaki disease	NCI	C34825
DOID:13378	Kawasaki disease	OMIM	611775
DOID:13378	Kawasaki disease	SNOMEDCT_US_2016_03_01	155444003
DOID:13378	Kawasaki disease	SNOMEDCT_US_2016_03_01	195348009
DOID:13378	Kawasaki disease	SNOMEDCT_US_2016_03_01	195349001
DOID:13378	Kawasaki disease	SNOMEDCT_US_2016_03_01	75053002
DOID:13378	Kawasaki disease	UMLS	C0026691
DOID:1936	atherosclerosis	EFO	0003914
DOID:1936	atherosclerosis	ICD10	I25.1
DOID:1936	atherosclerosis	ICD10	I70
DOID:1936	atherosclerosis	ICD9	440
DOID:1936	atherosclerosis	MESH	D050197
DOID:1936	atherosclerosis	NCI	C35768
DOID:1936	atherosclerosis	NCI	C35771
DOID:1936	atherosclerosis	SNOMEDCT_US_2016_03_01	155382007
DOID:1936	atherosclerosis	SNOMEDCT_US_2016_03_01	155414001
DOID:1936	atherosclerosis	SNOMEDCT_US_2016_03_01	194848007
DOID:1936	atherosclerosis	SNOMEDCT_US_2016_03_01	195251000
DOID:1936	atherosclerosis	SNOMEDCT_US_2016_03_01	266318005
DOID:1936	atherosclerosis	SNOMEDCT_US_2016_03_01	38716007
DOID:1936	atherosclerosis	UMLS	C0004153
DOID:986	alopecia areata	EFO	0004192
DOID:986	alopecia areata	ICD10	L63
DOID:986	alopecia areata	ICD10	L63.9
DOID:986	alopecia areata	ICD9	704.01
DOID:986	alopecia areata	MESH	D000506
DOID:986	alopecia areata	OMIM	104000
DOID:986	alopecia areata	OMIM	610753
DOID:986	alopecia areata	SNOMEDCT_US_2016_03_01	201131001
DOID:986	alopecia areata	SNOMEDCT_US_2016_03_01	238727007
DOID:986	alopecia areata	SNOMEDCT_US_2016_03_01	68225006
DOID:986	alopecia areata	UMLS	C0002171
DOID:11476	osteoporosis	EFO	0003882
DOID:11476	osteoporosis	ICD10	M81.0
DOID:11476	osteoporosis	ICD9	733.0
DOID:11476	osteoporosis	ICD9	733.00
DOID:11476	osteoporosis	MESH	D010024
DOID:11476	osteoporosis	MESH	D015663
DOID:11476	osteoporosis	NCI	C3298
DOID:11476	osteoporosis	OMIM	166710
DOID:11476	osteoporosis	SNOMEDCT_US_2016_03_01	156825006
DOID:11476	osteoporosis	SNOMEDCT_US_2016_03_01	203428004
DOID:11476	osteoporosis	SNOMEDCT_US_2016_03_01	203440004
DOID:11476	osteoporosis	SNOMEDCT_US_2016_03_01	64859006
DOID:11476	osteoporosis	UMLS	C0029456
DOID:1459	hypothyroidism	EFO	0004705
DOID:1459	hypothyroidism	ICD10	E03.9
DOID:1459	hypothyroidism	ICD9	244.9
DOID:1459	hypothyroidism	MESH	D007037
DOID:1459	hypothyroidism	NCI	C26800
DOID:1459	hypothyroidism	SNOMEDCT_US_2016_03_01	154660000
DOID:1459	hypothyroidism	SNOMEDCT_US_2016_03_01	190274003
DOID:1459	hypothyroidism	SNOMEDCT_US_2016_03_01	190290003
DOID:1459	hypothyroidism	SNOMEDCT_US_2016_03_01	237572004
DOID:1459	hypothyroidism	SNOMEDCT_US_2016_03_01	267377003
DOID:1459	hypothyroidism	SNOMEDCT_US_2016_03_01	267465007
DOID:1459	hypothyroidism	SNOMEDCT_US_2016_03_01	40930008
DOID:1459	hypothyroidism	UMLS	C0020676
DOID:2986	IgA glomerulonephritis	EFO	0004194
DOID:2986	IgA glomerulonephritis	MESH	D005922
DOID:2986	IgA glomerulonephritis	NCI	C34643
DOID:2986	IgA glomerulonephritis	NCI	C35280
DOID:2986	IgA glomerulonephritis	OMIM	161950
DOID:2986	IgA glomerulonephritis	SNOMEDCT_US_2016_03_01	236407003
DOID:2986	IgA glomerulonephritis	SNOMEDCT_US_2016_03_01	68779003
DOID:2986	IgA glomerulonephritis	UMLS	C0017661
DOID:0050741	alcohol dependence	EFO	0003829
DOID:0050741	alcohol dependence	KEGG	05034
DOID:0050741	alcohol dependence	MESH	D010610
DOID:0050741	alcohol dependence	NCI	C3325
DOID:0050741	alcohol dependence	OMIM	103780
DOID:0050741	alcohol dependence	SNOMEDCT_US_2016_03_01	126685009
DOID:0050741	alcohol dependence	SNOMEDCT_US_2016_03_01	95001001
DOID:0050741	alcohol dependence	UMLS	C0031347
DOID:11949	Creutzfeldt-Jakob disease	EFO	0004226
DOID:11949	Creutzfeldt-Jakob disease	ICD10	A81.0
DOID:11949	Creutzfeldt-Jakob disease	ICD10	A81.00
DOID:11949	Creutzfeldt-Jakob disease	ICD9	046.1
DOID:11949	Creutzfeldt-Jakob disease	MESH	D007562
DOID:11949	Creutzfeldt-Jakob disease	NCI	C26802
DOID:11949	Creutzfeldt-Jakob disease	OMIM	123400
DOID:11949	Creutzfeldt-Jakob disease	SNOMEDCT_US_2016_03_01	155061007
DOID:11949	Creutzfeldt-Jakob disease	SNOMEDCT_US_2016_03_01	792004
DOID:11949	Creutzfeldt-Jakob disease	SNOMEDCT_US_2016_03_01	79358009
DOID:11949	Creutzfeldt-Jakob disease	UMLS	C0022336
DOID:14227	azoospermia	EFO	0000279
DOID:14227	azoospermia	ICD10	N46.0
DOID:14227	azoospermia	ICD10	N46.01
DOID:14227	azoospermia	ICD9	606.0
DOID:14227	azoospermia	MESH	D053713
DOID:14227	azoospermia	NCI	C80076
DOID:14227	azoospermia	OMIM	102530
DOID:14227	azoospermia	OMIM	108420
DOID:14227	azoospermia	OMIM	243060
DOID:14227	azoospermia	OMIM	258150
DOID:14227	azoospermia	OMIM	270960
DOID:14227	azoospermia	OMIM	309120
DOID:14227	azoospermia	OMIM	415000
DOID:14227	azoospermia	OMIM	606766
DOID:14227	azoospermia	OMIM	612997
DOID:14227	azoospermia	OMIM	613957
DOID:14227	azoospermia	OMIM	613958
DOID:14227	azoospermia	OMIM	614822
DOID:14227	azoospermia	OMIM	615081
DOID:14227	azoospermia	OMIM	615413
DOID:14227	azoospermia	OMIM	615841
DOID:14227	azoospermia	OMIM	615842
DOID:14227	azoospermia	ORDO	217034
DOID:14227	azoospermia	SNOMEDCT_US_2016_03_01	145008007
DOID:14227	azoospermia	SNOMEDCT_US_2016_03_01	155925000
DOID:14227	azoospermia	SNOMEDCT_US_2016_03_01	167781002
DOID:14227	azoospermia	SNOMEDCT_US_2016_03_01	198010009
DOID:14227	azoospermia	SNOMEDCT_US_2016_03_01	425558002
DOID:14227	azoospermia	SNOMEDCT_US_2016_03_01	48188009
DOID:14227	azoospermia	UMLS	C0004509
DOID:1826	epilepsy	EFO	0000474
DOID:1826	epilepsy	ICD10	G40.9
DOID:1826	epilepsy	ICD10	G40.909
DOID:1826	epilepsy	ICD9	345.9
DOID:1826	epilepsy	MESH	D004827
DOID:1826	epilepsy	NCI	C3020
DOID:1826	epilepsy	SNOMEDCT_US_2016_03_01	128613002
DOID:1826	epilepsy	SNOMEDCT_US_2016_03_01	155036009
DOID:1826	epilepsy	SNOMEDCT_US_2016_03_01	155045005
DOID:1826	epilepsy	SNOMEDCT_US_2016_03_01	193026007
DOID:1826	epilepsy	SNOMEDCT_US_2016_03_01	246545002
DOID:1826	epilepsy	SNOMEDCT_US_2016_03_01	267593008
DOID:1826	epilepsy	SNOMEDCT_US_2016_03_01	267698007
DOID:1826	epilepsy	SNOMEDCT_US_2016_03_01	271788002
DOID:1826	epilepsy	SNOMEDCT_US_2016_03_01	313307000
DOID:1826	epilepsy	SNOMEDCT_US_2016_03_01	84757009
DOID:1826	epilepsy	UMLS	C0014544
DOID:2043	hepatitis B	EFO	0004197
DOID:2043	hepatitis B	MESH	D006509
DOID:2043	hepatitis B	MESH	D019694
DOID:2043	hepatitis B	NCI	C3097
DOID:2043	hepatitis B	SNOMEDCT_US_2016_03_01	154348008
DOID:2043	hepatitis B	SNOMEDCT_US_2016_03_01	186625003
DOID:2043	hepatitis B	SNOMEDCT_US_2016_03_01	266195001
DOID:2043	hepatitis B	SNOMEDCT_US_2016_03_01	66071002
DOID:2043	hepatitis B	UMLS	C0019163
DOID:3083	chronic obstructive pulmonary disease	EFO	0000341
DOID:3083	chronic obstructive pulmonary disease	ICD10	J44.9
DOID:3083	chronic obstructive pulmonary disease	MESH	D029424
DOID:3083	chronic obstructive pulmonary disease	NCI	C3199
DOID:3083	chronic obstructive pulmonary disease	SNOMEDCT_US_2016_03_01	13645005
DOID:3083	chronic obstructive pulmonary disease	SNOMEDCT_US_2016_03_01	155565006
DOID:3083	chronic obstructive pulmonary disease	SNOMEDCT_US_2016_03_01	155569000
DOID:3083	chronic obstructive pulmonary disease	SNOMEDCT_US_2016_03_01	155585005
DOID:3083	chronic obstructive pulmonary disease	SNOMEDCT_US_2016_03_01	155617000
DOID:3083	chronic obstructive pulmonary disease	SNOMEDCT_US_2016_03_01	195935004
DOID:3083	chronic obstructive pulmonary disease	SNOMEDCT_US_2016_03_01	195948000
DOID:3083	chronic obstructive pulmonary disease	SNOMEDCT_US_2016_03_01	196003006
DOID:3083	chronic obstructive pulmonary disease	SNOMEDCT_US_2016_03_01	413846005
DOID:3083	chronic obstructive pulmonary disease	UMLS	C0024117
DOID:7693	abdominal aortic aneurysm	EFO	0004214
DOID:7693	abdominal aortic aneurysm	MESH	D017544
DOID:7693	abdominal aortic aneurysm	NCI	C27000
DOID:7693	abdominal aortic aneurysm	OMIM	100070
DOID:7693	abdominal aortic aneurysm	OMIM	609782
DOID:7693	abdominal aortic aneurysm	OMIM	611891
DOID:7693	abdominal aortic aneurysm	OMIM	614375
DOID:7693	abdominal aortic aneurysm	SNOMEDCT_US_2016_03_01	155422008
DOID:7693	abdominal aortic aneurysm	SNOMEDCT_US_2016_03_01	233985008
DOID:7693	abdominal aortic aneurysm	UMLS	C0162871
DOID:784	chronic kidney disease	EFO	0003884
DOID:784	chronic kidney disease	ICD10	N18.9
DOID:784	chronic kidney disease	ICD9	585.6
DOID:784	chronic kidney disease	MESH	D007676
DOID:784	chronic kidney disease	NCI	C9438
DOID:784	chronic kidney disease	SNOMEDCT_US_2016_03_01	155856009
DOID:784	chronic kidney disease	SNOMEDCT_US_2016_03_01	197654000
DOID:784	chronic kidney disease	SNOMEDCT_US_2016_03_01	197655004
DOID:784	chronic kidney disease	SNOMEDCT_US_2016_03_01	197755007
DOID:784	chronic kidney disease	SNOMEDCT_US_2016_03_01	46177005
DOID:784	chronic kidney disease	SNOMEDCT_US_2016_03_01	90688005
DOID:784	chronic kidney disease	UMLS	C0022661
DOID:8398	osteoarthritis	EFO	0002506
DOID:8398	osteoarthritis	ICD9	715.3
DOID:8398	osteoarthritis	OMIM	610839
DOID:8398	osteoarthritis	OMIM	612401
DOID:8398	osteoarthritis	UMLS	C0157946
DOID:9008	psoriatic arthritis	EFO	0003778
DOID:9008	psoriatic arthritis	ICD10	L40.5
DOID:9008	psoriatic arthritis	ICD10	L40.50
DOID:9008	psoriatic arthritis	ICD9	696.0
DOID:9008	psoriatic arthritis	MESH	D015535
DOID:9008	psoriatic arthritis	NCI	C61277
DOID:9008	psoriatic arthritis	SNOMEDCT_US_2016_03_01	156370009
DOID:9008	psoriatic arthritis	SNOMEDCT_US_2016_03_01	200959009
DOID:9008	psoriatic arthritis	SNOMEDCT_US_2016_03_01	33339001
DOID:9008	psoriatic arthritis	UMLS	C0003872
DOID:0050742	nicotine dependence	EFO	0003768
DOID:0050742	nicotine dependence	ICD10	F17
DOID:0050742	nicotine dependence	ICD10	F17.2
DOID:0050742	nicotine dependence	ICD10	F17.20
DOID:0050742	nicotine dependence	MESH	D014029
DOID:0050742	nicotine dependence	NCI	C54203
DOID:0050742	nicotine dependence	SNOMEDCT_US_2016_03_01	56294008
DOID:0050742	nicotine dependence	UMLS	C0028043
DOID:10976	membranous glomerulonephritis	EFO	0004254
DOID:10976	membranous glomerulonephritis	ICD10	N03.2
DOID:10976	membranous glomerulonephritis	MESH	D015433
DOID:10976	membranous glomerulonephritis	NCI	C34645
DOID:10976	membranous glomerulonephritis	SNOMEDCT_US_2016_03_01	197710000
DOID:10976	membranous glomerulonephritis	SNOMEDCT_US_2016_03_01	77182004
DOID:10976	membranous glomerulonephritis	UMLS	C0017665
DOID:11714	gestational diabetes	EFO	0004593
DOID:11714	gestational diabetes	ICD10	O24.4
DOID:11714	gestational diabetes	MESH	D016640
DOID:11714	gestational diabetes	NCI	C34942
DOID:11714	gestational diabetes	SNOMEDCT_US_2016_03_01	11687002
DOID:11714	gestational diabetes	SNOMEDCT_US_2016_03_01	199232003
DOID:11714	gestational diabetes	SNOMEDCT_US_2016_03_01	237629002
DOID:11714	gestational diabetes	SNOMEDCT_US_2016_03_01	359964007
DOID:11714	gestational diabetes	SNOMEDCT_US_2016_03_01	393568003
DOID:11714	gestational diabetes	UMLS	C0085207
DOID:12365	malaria	EFO	0001068
DOID:12365	malaria	ICD10	B54
DOID:12365	malaria	ICD9	084
DOID:12365	malaria	ICD9	084.6
DOID:12365	malaria	MESH	D008288
DOID:12365	malaria	NCI	C34797
DOID:12365	malaria	SNOMEDCT_US_2016_03_01	105649009
DOID:12365	malaria	SNOMEDCT_US_2016_03_01	154374002
DOID:12365	malaria	SNOMEDCT_US_2016_03_01	186797008
DOID:12365	malaria	SNOMEDCT_US_2016_03_01	187510004
DOID:12365	malaria	SNOMEDCT_US_2016_03_01	248437004
DOID:12365	malaria	SNOMEDCT_US_2016_03_01	61462000
DOID:12365	malaria	UMLS	C0024530
DOID:12849	autistic disorder	EFO	0003758
DOID:12849	autistic disorder	ICD10	F84.0
DOID:12849	autistic disorder	ICD9	299.0
DOID:12849	autistic disorder	MESH	D001321
DOID:12849	autistic disorder	NCI	C97161
DOID:12849	autistic disorder	OMIM	209850
DOID:12849	autistic disorder	OMIM	607373
DOID:12849	autistic disorder	OMIM	608049
DOID:12849	autistic disorder	OMIM	608636
DOID:12849	autistic disorder	OMIM	609378
DOID:12849	autistic disorder	OMIM	610676
DOID:12849	autistic disorder	OMIM	610836
DOID:12849	autistic disorder	OMIM	610908
DOID:12849	autistic disorder	OMIM	611015
DOID:12849	autistic disorder	OMIM	611016
DOID:12849	autistic disorder	OMIM	611913
DOID:12849	autistic disorder	ORDO	106
DOID:12849	autistic disorder	SNOMEDCT_US_2016_03_01	154878007
DOID:12849	autistic disorder	SNOMEDCT_US_2016_03_01	191688000
DOID:12849	autistic disorder	SNOMEDCT_US_2016_03_01	191691000
DOID:12849	autistic disorder	SNOMEDCT_US_2016_03_01	192581001
DOID:12849	autistic disorder	SNOMEDCT_US_2016_03_01	271450003
DOID:12849	autistic disorder	SNOMEDCT_US_2016_03_01	34883005
DOID:12849	autistic disorder	SNOMEDCT_US_2016_03_01	38763009
DOID:12849	autistic disorder	SNOMEDCT_US_2016_03_01	408856003
DOID:12849	autistic disorder	SNOMEDCT_US_2016_03_01	408857007
DOID:12849	autistic disorder	SNOMEDCT_US_2016_03_01	43614003
DOID:12849	autistic disorder	UMLS	C0004352
DOID:12930	dilated cardiomyopathy	EFO	0000407
DOID:12930	dilated cardiomyopathy	ICD10	I42.0
DOID:12930	dilated cardiomyopathy	KEGG	05414
DOID:12930	dilated cardiomyopathy	MESH	D002311
DOID:12930	dilated cardiomyopathy	NCI	C84673
DOID:12930	dilated cardiomyopathy	OMIM	PS115200
DOID:12930	dilated cardiomyopathy	ORDO	217604
DOID:12930	dilated cardiomyopathy	SNOMEDCT_US_2016_03_01	195018001
DOID:12930	dilated cardiomyopathy	SNOMEDCT_US_2016_03_01	195021004
DOID:12930	dilated cardiomyopathy	SNOMEDCT_US_2016_03_01	389995008
DOID:12930	dilated cardiomyopathy	SNOMEDCT_US_2016_03_01	399020009
DOID:12930	dilated cardiomyopathy	SNOMEDCT_US_2016_03_01	74368002
DOID:12930	dilated cardiomyopathy	UMLS	C0007193
DOID:13189	gout	EFO	0004274
DOID:13189	gout	ICD10	M10
DOID:13189	gout	ICD10	M10.9
DOID:13189	gout	ICD9	274
DOID:13189	gout	ICD9	274.0
DOID:13189	gout	ICD9	274.00
DOID:13189	gout	ICD9	274.9
DOID:13189	gout	MESH	D006073
DOID:13189	gout	MESH	D015210
DOID:13189	gout	NCI	C34650
DOID:13189	gout	SNOMEDCT_US_2016_03_01	147966005
DOID:13189	gout	SNOMEDCT_US_2016_03_01	154745008
DOID:13189	gout	SNOMEDCT_US_2016_03_01	154746009
DOID:13189	gout	SNOMEDCT_US_2016_03_01	170733007
DOID:13189	gout	SNOMEDCT_US_2016_03_01	190827003
DOID:13189	gout	SNOMEDCT_US_2016_03_01	190828008
DOID:13189	gout	SNOMEDCT_US_2016_03_01	190844004
DOID:13189	gout	SNOMEDCT_US_2016_03_01	201661008
DOID:13189	gout	SNOMEDCT_US_2016_03_01	201662001
DOID:13189	gout	SNOMEDCT_US_2016_03_01	201672003
DOID:13189	gout	SNOMEDCT_US_2016_03_01	48440001
DOID:13189	gout	SNOMEDCT_US_2016_03_01	90560007
DOID:13189	gout	UMLS	C0003868
DOID:13189	gout	UMLS	C0018099
DOID:13223	uterine fibroid	EFO	0000731
DOID:13223	uterine fibroid	HP	0000131
DOID:13223	uterine fibroid	ICD10	D25
